id,question,prob,resolution,calibration_err,brier,nr_bettors,volume,attention_q,avg_bet
nssUqCPCt0,"SGA drops over 40 in NBA Finals Game 7, 2025?",0.01,0,0.01,0.0001,7,954.9975893908838,Q2_small,136.42822705584055
s0gCCcddQC,Chet Holmgren shot blocked in game 6 of NBA finals?,0.8,1,0.1999999999999999,0.0399999999999999,6,391.49645803817,Q1_retail,65.24940967302832
PILltsEZP8,Will the 2025 NBA Finals have a higher average television rating than the 2024 NBA Finals?,0.022400724899158,0,0.022400724899158,0.0005017924760077,18,977.0627072979156,Q1_retail,54.28126151655087
pRAItc8dIs,NBA Eastern Conference Finals 🏀  Will the Indiana Pacers win the series in 6 games?,0.9938048784791714,1,0.0061951215208285,3.837953065783333e-05,4,120501.32921693772,Q4_sophisticated,30125.33230423443
Oph0z6I2pZ,Cooper Flagg youngest NBA player to record a triple double?,0.0099999999999999,0,0.0099999999999999,9.999999999999929e-05,12,1722.6352594889313,Q2_small,143.55293829074427
Ct5Ud89zPC,Pascal Siakam records a double-double in Game 7 of the NBA Finals,0.3041671952031382,0,0.3041671952031382,0.0925176826377439,4,197.0,Q1_retail,49.25
plQdtEU20O,LeBron retires before 2026 NBA season?,0.0136942394823621,0,0.0136942394823621,0.0001875321950002,22,4509.074278113401,Q3_large,204.95792173242734
zLNhR6CEhO,Number of games in the 2025 NBA Finals series,0.124223287827343,0,0.124223287827343,0.0154314252386349,15,487.7342100687985,Q1_retail,32.51561400458657
u5RdcCqNcR,"Will 9 or More Series go to 7 Games Across the NBA, NHL, and MLB Playoffs in 2025?",0.9791859607250376,1,0.0208140392749622,0.0004332242309396,12,8330.343638035809,Q4_sophisticated,694.1953031696507
WaEu0KQhQyXiROpnbtAU,Will Scottie Barnes be a Toronto Raptor at the start of the 2025-26 NBA season?,0.9711612037172608,1,0.0288387962827391,0.0008316761710373,10,1561.4805991968826,Q2_small,156.14805991968825
0Qs0CZILzU,"Which team will score the first points in NBA Finals Game 7 on June 22, 2025?",0.01,0,0.01,0.0001,2,931.654103773286,Q4_sophisticated,465.827051886643
PdczLhPA0I,Thunder win 74+ games (NBA record)? 🏀,0.01,0,0.01,0.0001,21,11624.957571446195,Q4_sophisticated,553.5694081641045
tyNsEsg9zE,Will the OKC Thunder break the NBA's single season wins record by winning 74 or more games in the 2025-26 season?,0.01,0,0.01,0.0001,9,1199.6524424392228,Q2_small,133.2947158265803
bVgytLQtdFBO2tmdojDN,Will the 2024-25 NBA MVP Have Played on the 2024 US Olympic Team?,0.01,0,0.01,0.0001,5,11260.16286161609,Q4_sophisticated,2252.032572323218
gqDRCKDkBri7KXmFuOXF,Will an NBA player score more than 81 points in a game before the end of the 2024-25 NBA season?,0.01,0,0.01,0.0001,28,10376.388058085657,Q3_large,370.5852877887734
nx9c41fs7t,Will Victory Wembanyama win the Defensive Player of the Year Award for the 2024-2025 NBA season?,0.0096354461272352,0,0.0096354461272352,9.284182207085251e-05,18,11468.84927383919,Q4_sophisticated,637.1582929910661
9IqLt9uQOt,Oklahoma City Thunder force over 15 turnovers in Game 2 of the NBA Finals?,0.0564871026329071,0,0.0564871026329071,0.0031907927638605,11,2237.076914295327,Q3_large,203.37062857230242
hjrsce4j7d,Will the Phoenix Suns reach the knockout stage of the 2024 NBA Cup?,0.0099999999999999,0,0.0099999999999999,9.999999999999929e-05,2,1023.242470663667,Q4_sophisticated,511.6212353318335
y6OhghRXuTn2fOEiYiXb,Will Victor Wembanyama win the NBA Rookie of the Year Award for the 2023-24 season?,0.99,1,0.01,0.0001,103,33870.732357428984,Q3_large,328.8420617226115
E0zSkwiqksWaOtQXbpdY,"Will any of {Nikola Jokic, Giannis Antetokounmpo, Luka Doncic} win the NBA MVP 2024?",0.99,1,0.01,0.0001,91,35927.22842080079,Q3_large,394.80470792088784
q86JQrfLpL3NsiHk7UNn,Will LeBron James ever play an NBA game with his son Bronny?,0.99,1,0.01,0.0001,83,30789.9024722262,Q3_large,370.9626803882675
4g0emOpnfP5JC6n6pS9c,Will Bronny James be drafted in the first round of the 2024 NBA Draft?,0.01,0,0.01,0.0001,71,17408.518853435173,Q3_large,245.19040638641087
yZpALnnSSy,Boston Celtics win the 2025 NBA Championship,0.02,0,0.02,0.0004,70,36076.4129507863,Q4_sophisticated,515.3773278683758
aM5rHi64usr9qq1gZ9xu,Will the Boston Celtics win the finals in the 2023-2024 NBA season?,0.99,1,0.01,0.0001,62,29778.041152810223,Q4_sophisticated,480.29098633564877
EAt51eS8hcW6h9xcYFSQ,Will the Denver Nuggets win the finals in the 2022-2023 NBA season?,1.0,1,0.0,0.0,62,99244.26304013042,Q4_sophisticated,1600.7139200021036
YMDIKDDCuz2IQUvB0uQY,Will the Boston Celtics make the finals in the 2022-2023 NBA season?,0.0,0,0.0,0.0,61,143035.02319357757,Q4_sophisticated,2344.8364457963535
8dFHa0CqDyZfX0pDZMT6,Will the Golden State Warriors win 45 or more games in the 2023-2024 NBA regular season?,1.0,1,0.0,0.0,60,37487.862591719175,Q4_sophisticated,624.7977098619863
t22tvwu40b,"Will the Boston Celtics beat the Dallas Mavericks in Game 5 of the NBA finals on Monday, June 17?",0.78,1,0.2199999999999999,0.0483999999999999,58,30152.53070008321,Q4_sophisticated,519.8712189669519
7iVZck650SeyA0UKeVwR,Will the Boston Celtics win the 2023-2024 NBA Championship?,0.99,1,0.01,0.0001,57,33581.325552994815,Q4_sophisticated,589.1460623332424
OUQTxX5ep3HUdwN0WPUs,Will the #2 Boston Celtics win the 2023 NBA Eastern Conference Finals against the #8 Miami Heat?,0.0,0,0.0,0.0,51,46010.59684115065,Q4_sophisticated,902.1685655127578
eK5Ze7BnMPgl4Bg0LeIE,Will the Golden State Warriors beat the Sacramento Kings in the first round of the NBA playoffs?,0.99,1,0.01,0.0001,47,25149.33777696605,Q4_sophisticated,535.0922931269373
uFIIRH1nKrtcVGugrz5C,Will LeBron James and LeBron James Jr. get to play in the same season of the NBA?,0.99,1,0.01,0.0001,46,15747.129887668056,Q3_large,342.3289106014795
JIE3b4eZqQHlQ23ugQzc,Will the Boston Celtics win the finals in the 2022-2023 NBA season?,0.0,0,0.0,0.0,45,159299.82889028967,Q4_sophisticated,3539.9961975619926
213LysDXid6K8TuPKN82,Will the Lakers win 46 or more games in the 2023-2024 NBA regular season?,0.99,1,0.01,0.0001,44,12609.248286402924,Q3_large,286.5738246909755
GhmLHI78Q0JE9YFOdy6Z,Will the Los Angeles Lakers make the playoffs for the 2022-2023 NBA season?,1.0,1,0.0,0.0,43,28682.40758014393,Q4_sophisticated,667.0327344219518
Nu7PYeKIoJ55y2QtIMz6,Will a 1 seed win the 2024 NBA Finals?,0.99,1,0.01,0.0001,43,24713.534375392774,Q4_sophisticated,574.7333575672739
D6ekmoxn2FsYpY82TJ8F,Will the Miami Heat win at least two games in the NBA Finals 2023?,0.0,0,0.0,0.0,43,88487.61823580656,Q4_sophisticated,2057.8515868792224
z0KyjKjJ9AlGe8EQ6UyX,Will the Atlanta Hawks make the finals in the 2022-2023 NBA season?,0.01,0,0.01,0.0001,42,8980.113709051046,Q3_large,213.81223116788203
l5lizalEfMpIYUAqKuHl,Will the Boston Celtics beat the Dallas Mavericks by 8 points (or more) in Game 1 of the NBA Finals?,0.99,1,0.01,0.0001,42,19738.650007185155,Q4_sophisticated,469.96785731393226
Scfdsvw22nbnz5HKj0nx,Will the Miami Heat win the finals in the 2022-2023 NBA season?,0.0,0,0.0,0.0,42,145495.6684869974,Q4_sophisticated,3464.1825830237476
NLwnmYws7QqISWb449GN,Will Donovan Mitchell win the Most Valuable Player award for the 2022-2023 NBA season?,0.0,0,0.0,0.0,41,10548.196188337715,Q3_large,257.2730777643345
sEGu6SHzr5IPCbTff9uI,Will the Denver Nuggets win the finals in the 2023-2024 NBA season?,0.01,0,0.01,0.0001,41,75544.03691985933,Q4_sophisticated,1842.5374858502275
Eznd0iFVE1cHEtTydOQ8,Will the Minnesota Timberwolves sweep the Denver Nuggets in Round 2 of the 2023/24 NBA playoffs?,0.01,0,0.01,0.0001,41,3911.3716496550255,Q2_small,95.39930852817136
0f4hks70hy,Will the Boston Celtics beat the Dallas Mavericks in Game 4 of the NBA finals today?,0.01,0,0.01,0.0001,41,20258.553150908,Q4_sophisticated,494.1110524611707
GAZGZ8VVD9f5XR8VpABA,Will the #1 Denver Nuggets win Game 3 of the 2023 NBA Finals against the #8 Miami Heat?,1.0,1,0.0,0.0,40,34328.247003197604,Q4_sophisticated,858.2061750799401
tditUf6BhjpDRYblEOe6,Will the Golden State Warriors make the finals in the 2022-2023 NBA season?,0.0,0,0.0,0.0,40,132597.88179800488,Q4_sophisticated,3314.947044950122
n9h0N5hnQt,Will the LA Lakers win at least 49 games in the 2024-2025 NBA Season?,0.995013616555163,1,0.004986383444837,2.4864019858944897e-05,39,38535.65466084281,Q4_sophisticated,988.0937092523798
Nwl8UgIDTdBjtQpRwMsq,Will the Miami Heat make the finals in the 2022-2023 NBA season?,1.0,1,0.0,0.0,37,64164.99318933523,Q4_sophisticated,1734.1890051171686
9pQGFWp1C1i6nZcaFxCL,Will Stephen Curry win the 3-point challenge against Sabrina Ionescu at the 2024 NBA All-Star Weekend?,0.68,1,0.3199999999999999,0.1023999999999999,37,1563.2909992301838,Q1_retail,42.25110808730226
iUC0UB5bb7tU6AwLa4Gd,Will the Los Angeles Lakers make the finals in the 2022-2023 NBA season?,0.0,0,0.0,0.0,36,42254.02763906279,Q4_sophisticated,1173.7229899739664
88y5yw9f1r,Will Bronny out score Lebron in one game of the 24-25 NBA regualaf season?,0.0100975870223922,0,0.0100975870223922,0.0001019612636747,36,39028.37762623336,Q4_sophisticated,1084.1216007287046
0PolOVgMrOz0JzVbvgaZ,Parlay: Will the Boston Celtics win the NBA Finals and Joe Biden win re-election in 2024?,0.01,0,0.01,0.0001,35,16711.630937237012,Q4_sophisticated,477.4751696353432
eVqAT31bFWfEFZBHiryA,Will the Boston Celtics win the 2023-2024 NBA championship?,0.99,1,0.01,0.0001,35,18193.916612238005,Q4_sophisticated,519.8261889210859
K9ZQakVuohKmwikxqkgF,Does Miami win more than 2.5 games in the NBA finals vs the Nuggets?,0.0,0,0.0,0.0,33,46382.54407271673,Q4_sophisticated,1405.5316385671736
48RCN5mnnY32r9bB6EGn,Will the Chicago Bulls make the NBA playoffs? 🏀,0.01,0,0.01,0.0001,33,8071.966206374494,Q3_large,244.60503655680284
dchxiQkTEn0BRdsz3kKf,Will the Denver Nuggets make the finals in the 2022-2023 NBA season?,1.0,1,0.0,0.0,32,48759.62887406744,Q4_sophisticated,1523.7384023146076
SvY92Xx00qPXWQgeVoqg,"Will any of {Jason Tatum, Kevin Durant, Devin Booker, Donovan Mitchell, Shai Gilgeous-Alexander} win the NBA MVP 2024?",0.01,0,0.01,0.0001,31,8879.710339084153,Q3_large,286.4422690027146
qOKlby2Tmr9hKnb68Zqt,Will the #1 Denver Nuggets win Game 2 of the 2023 NBA Finals against the #8 Miami Heat?,0.0,0,0.0,0.0,31,24890.509551419807,Q4_sophisticated,802.919662949026
ayqCrMk0ekVUboVHksPS,Will the #2 Boston Celtics win Game 5 of the 2023 NBA Eastern Conference Finals against the #8 Miami Heat?,1.0,1,0.0,0.0,31,34049.27175745796,Q4_sophisticated,1098.363605079289
Ipq4mNcvXitjk55fucp4,Will the #6 Golden State Warriors win Game 6 of the West Semifinals against the #7 LA Lakers in the 2023 NBA Playoffs?,0.0,0,0.0,0.0,31,59960.152989878654,Q4_sophisticated,1934.1984835444728
2imjJDVRzwjqt4oHQLwx,Will the #2 Boston Celtics win their East Semifinals Series against the #3 Philadelphia 76ers in the 2023 NBA Playoffs?,0.99,1,0.01,0.0001,31,22397.98934726064,Q4_sophisticated,722.5157853955046
Z0VFA6IdkKF82hRErzp7,Will Nikola Jokić win the Most Valuable Player award for the 2022-2023 NBA season?,0.02,0,0.02,0.0004,31,17320.650347678453,Q4_sophisticated,558.7306563767243
lu7iMy7ZqiZXNaFO9puJ,Will the #6 Golden State Warriors win their West Semifinals Series against the #7 LA Lakers in the 2023 NBA Playoffs?,0.0,0,0.0,0.0,31,40178.75760249174,Q4_sophisticated,1296.0889549190886
zQ59QKqpWj0lk8C7Dy1N,Will the #2 Boston Celtics win Game 7 of the 2023 NBA Eastern Conference Finals against the #8 Miami Heat?,0.0,0,0.0,0.0,31,15981.67506750568,Q4_sophisticated,515.537905403409
SDJagrh68q35WbyU1ISx,Will the NBA Finals end in a sweep?,0.02,0,0.02,0.0004,31,15715.307512445526,Q4_sophisticated,506.945403627275
jOzcB8BV0ntifcp1H7dl,"Will LeBron James pass Kareem Abdul-Jabbar to become the all-time NBA leader in points by March 10th, 2023?",0.99,1,0.01,0.0001,30,9487.36384771752,Q3_large,316.24546159058394
UOC8noqaySgNsEdsajRb,Will Wembanyama play 65 games or more in the 2023-2024 NBA Season?,1.0,1,0.0,0.0,30,9757.865657368842,Q3_large,325.2621885789614
emefqgmyl2,taylor swift attends NFL game in 2025 season,0.99,1,0.01,0.0001,17,1508.1536227447073,Q1_retail,88.71491898498277
9t2Rnht8RO,"NFL Christmas Special: Will all 3 favorites win (Cowboys, Lions, Broncos)?",0.0050469684396219,0,0.0050469684396219,2.547189043053986e-05,31,17538.479181345167,Q4_sophisticated,565.7573929466183
E2lQuSdy59,Myles Garrett breaks NFL single-season sack record by 2025?,0.99,1,0.0100000000000001,0.0001,14,3301.925384959593,Q3_large,235.8518132113995
85N0tIgIO8,🏈 2025 NFL: Will any Week 4 game end in Scorigami?,0.99,1,0.01,0.0001,11,1317.4303062548538,Q2_small,119.76639147771398
qdt6ZA956I,Will any of these players score a touchdown in this weekend's NFL playoff games?,0.2098144952288896,0,0.2098144952288896,0.0440221224081537,8,285.09566326114475,Q1_retail,35.636957907643094
Sy6c0ZCQtR,🏈 2025 NFL: Will any Week 1 game end in Scorigami?,0.99,1,0.01,0.0001,9,1118.4534708662832,Q2_small,124.27260787403146
SN6plQqRQI,🏈 2025 NFL: Will any Week 2 game end in Scorigami?,0.0546406281165004,0,0.0546406281165004,0.0029855982409657,9,572.831370959465,Q1_retail,63.64793010660722
scSnuUSAch,NFL 2025 Week 11 🏈 NYJ @ Patriots: Will the Patriots win by 10 or more points?,0.9898429121637788,1,0.0101570878362212,0.0001031664333127,8,11917.14241122548,Q4_sophisticated,1489.642801403185
ngsZ92yhAI,🏈 2025 NFL: Will any Week 6 game end in Scorigami?,0.0291425364418777,0,0.0291425364418777,0.0008492874302661,8,594.8162935609748,Q1_retail,74.35203669512185
AcN8t06Otz,Will an NFL team attempt an onside kick outside of the fourth quarter in the 2025 regular season?,0.099034347651946,0,0.099034347651946,0.0098078020148465,16,884.2256112475819,Q1_retail,55.26410070297387
hU2lUCgqd9,Will the Chiefs miss the playoffs in the 2025 NFL season?,0.99,1,0.01,0.0001,21,3107.3690101290213,Q2_small,147.96995286328672
XNj8OH2nbvgjiaHvHuAp,Will the NFL take a stake in ESPN by the end of 2025?,0.0358438165715242,0,0.0358438165715242,0.001284779186413,44,7488.825384391933,Q2_small,170.20057691799846
znzEOE59nR,🏈 2025 NFL: Will any Week 3 game end in Scorigami?,0.01,0,0.01,0.0001,12,1425.073901670527,Q2_small,118.75615847254392
IssLC529Pt,Will any Wild Card team play in either NFL conference championship game?,0.99,1,0.01,0.0001,10,16459.690688758506,Q4_sophisticated,1645.9690688758506
hNIlzpNPRn,Will any stadium decibel record be broken during an NFL playoff game this season?,0.01,0,0.01,0.0001,8,947.0863863838156,Q2_small,118.38579829797695
ZO5LyuQghy,Will another NFL player be spat on this season?,0.99,1,0.0100000000000001,0.0001,13,10544.498985035156,Q4_sophisticated,811.1153065411659
cu2S0zLL2P,Will there be a tie score in the 2025/26 NFL season?,0.99,1,0.01,0.0001,12,9426.287305376823,Q4_sophisticated,785.5239421147353
Up9dOZplcc,Will the New York Jets go 0-17 in the 2025 NFL season?,0.0100240734200938,0,0.0100240734200938,0.0001004820479314,11,9282.528695136789,Q4_sophisticated,843.8662450124353
gSqq8s8OLA,🏈 2025 NFL: Will any Week 5 game end in Scorigami?,0.01,0,0.01,0.0001,9,924.2150345313084,Q2_small,102.6905593923676
9p9l5NhR85,Lutz outscores McPherson in fantasy points (PPR) in 2025 NFL week 2?,0.4299999999999999,0,0.4299999999999999,0.1848999999999999,4,113.21081883958882,Q1_retail,28.302704709897206
SLt69yCAQC,"Another football ""spitting incident"" before 2026? (NFL or NCAA)",0.99,1,0.01,0.0001,8,12164.179256465695,Q4_sophisticated,1520.522407058212
sIdQzNPzgC,Will any 2025–26 NFL playoff game go to overtime?,0.9759952917246146,1,0.0240047082753853,0.0005762260193863,6,817.9527051105596,Q2_small,136.32545085175994
ApnlOggZhl,🏈 2025 NFL: Will any Week 9 game end in Scorigami?,0.0606415282248544,0,0.0606415282248544,0.0036773949454458,5,375.0,Q1_retail,75.0
w3vwoilo1d,Will there be 1100 total scorigami in the NFL at the end of May 2026?,0.01,0,0.01,0.0001,9,1187.0259247944014,Q2_small,131.89176942160015
RsIIytd8dZ,Will any player hit the griddy during the 2026 NFL Super Bowl?,0.2512479036235132,0,0.2512479036235132,0.0631255090752101,6,209.57000398408343,Q1_retail,34.92833399734724
cQSLcnZ2tc,Will either the AFC West or the NFC North will have the best combined record in the 2025 regular NFL season?,0.01,0,0.01,0.0001,5,9598.414353039365,Q4_sophisticated,1919.682870607873
ALssPLEIPh,NFL: Will DK Metcalf play again this season/postseason after attempting to punch a fan?,0.3382831953864587,1,0.6617168046135413,0.4378691295079556,2,21.0,Q1_retail,10.5
nMv5WyihlTP9vYXwQmE7,Will Tom Brady play in an NFL game again before the end of 2025?,0.0099999999999999,0,0.0099999999999999,9.99999999999998e-05,25,13604.893269313612,Q4_sophisticated,544.1957307725445
O68NESZ6pP,Will the Miami Dolphins make the playoffs in the NFL 2025-2026 season?,0.0101411398696296,0,0.0101411398696296,0.0001028427178553,13,11290.437734446552,Q4_sophisticated,868.4952103420425
USntQ9dIsq,Aaron Rodgers signs with the Minnesota Vikings before the start of the 2025 NFL season,0.01,0,0.01,0.0001,13,10049.13427800106,Q4_sophisticated,773.0103290770046
vhRSVUdLHNCzQATbxDVU,Will Dak Prescott be a Dallas Cowboy in Week One of the *2025* NFL Season?,0.99,1,0.0099999999999998,9.999999999999796e-05,10,2268.417696725488,Q3_large,226.8417696725488
y2sU8APq6s,Will the Chiefs ever hold 1st place in the AFC West in the 2025 NFL Season?,0.01,0,0.01,0.0001,9,1666.7637501996132,Q2_small,185.19597224440147
0yLShpU9Ul,Will anyone get frostbite at an NFL playoff game this season?,0.0124732579737975,0,0.0124732579737975,0.0001555821644809,8,828.7525231651946,Q2_small,103.59406539564932
CqNAz6hZ2L,Unexpected NFL Division winner?,0.99,1,0.01,0.0001,7,1419.7910536055342,Q3_large,202.82729337221917
OOyZdphQtA,Will any NFL Playoff Game (2025-26 season) end in a Scorigami,0.0331031574962054,0,0.0331031574962054,0.0010958190362185,7,514.4044888284728,Q1_retail,73.48635554692468
8N5U98Uyl9,Will any post-season NFL game be rescheduled or cancelled?,0.01,0,0.01,0.0001,5,997.3874882213628,Q2_small,199.47749764427255
WjigEUrHmJzDR7P5XXi0,Will the NFL Media unit be under Disney's control by the end of 2025?,0.3309400231756365,0,0.3309400231756365,0.1095212989394908,37,4689.260076270315,Q2_small,126.73675881811663
Q0xp2iqjAngnAoa75cAd,Will Sam Darnold be the starter for the Minnesota Vikings going into the *2025* NFL Season?,0.0098184660472963,0,0.0098184660472963,9.64022755219116e-05,18,3531.5307868981554,Q2_small,196.1961548276753
1gElxOnLwAsBzHbCQa7G,Will Antonio Brown score an NFL touchdown before the end of 2025?,0.0109327123941842,0,0.0109327123941842,0.0001195242002939,14,7942.081046300645,Q4_sophisticated,567.2915033071889
tg9yPqgnnN,Daniel Jones starts Week 1 for Colts in 2025 NFL season,0.9410540939451874,1,0.0589459060548126,0.0034746198406227,11,4075.411285313141,Q3_large,370.49193502846737
dfk11nd3ki,Will the Carolina Panthers draft a Quarterback with their 1st Round Pick of the 2025 NFL Draft?,0.0099999999999999,0,0.0099999999999999,9.999999999999958e-05,10,1249.236803397649,Q2_small,124.9236803397649
CX4bwlFow0CvE8F2uPwb,Will Bill Belichick break Don Shula's record for most wins as as a head coach by the end of the 2026 NFL Season?,0.012566703473841,0,0.012566703473841,0.0001579220361994,9,3032.638268223236,Q3_large,336.95980758035955
2ZUuLy5AcS,Will Zach Wilson start at least five regular season games in the 2025 NFL season?,0.1288659793814434,0,0.1288659793814434,0.0166064406419385,7,160.0,Q1_retail,22.857142857142858
